GEO_ID,NAME,B12001_001E,B12001_002E,B12001_003E,B12001_004E,B12001_005E,B12001_006E,B12001_007E,B12001_008E,B12001_009E,B12001_010E,B12001_011E,B12001_012E,B12001_013E,B12001_014E,B12001_015E,B12001_016E,B12001_017E,B12001_018E,B12001_019E
id,Geographic Area Name,Estimate!!Total:,Estimate!!Total:!!Male:,Estimate!!Total:!!Male:!!Never married,Estimate!!Total:!!Male:!!Now married:,"Estimate!!Total:!!Male:!!Now married:!!Married, spouse present","Estimate!!Total:!!Male:!!Now married:!!Married, spouse absent:","Estimate!!Total:!!Male:!!Now married:!!Married, spouse absent:!!Separated","Estimate!!Total:!!Male:!!Now married:!!Married, spouse absent:!!Other",Estimate!!Total:!!Male:!!Widowed,Estimate!!Total:!!Male:!!Divorced,Estimate!!Total:!!Female:,Estimate!!Total:!!Female:!!Never married,Estimate!!Total:!!Female:!!Now married:,"Estimate!!Total:!!Female:!!Now married:!!Married, spouse present","Estimate!!Total:!!Female:!!Now married:!!Married, spouse absent:","Estimate!!Total:!!Female:!!Now married:!!Married, spouse absent:!!Separated","Estimate!!Total:!!Female:!!Now married:!!Married, spouse absent:!!Other",Estimate!!Total:!!Female:!!Widowed,Estimate!!Total:!!Female:!!Divorced
8600000US92707,ZCTA5 92707,48244,24354,11773,10747,8498,2249,434,1815,332,1502,23890,10105,10361,8132,2229,533,1696,1469,1955
8600000US92708,ZCTA5 92708,47958,22935,7700,13105,11953,1152,210,942,474,1656,25023,7321,13136,11890,1246,375,871,2239,2327
8600000US92780,ZCTA5 92780,46643,22735,9723,11103,9679,1424,428,996,219,1690,23908,8113,11147,9426,1721,604,1117,1629,3019
8600000US92782,ZCTA5 92782,18367,8738,3097,5086,4806,280,77,203,125,430,9629,2979,5191,4811,380,127,253,528,931
8600000US92801,ZCTA5 92801,51807,24732,10310,12125,10243,1882,439,1443,473,1824,27075,10248,12464,9928,2536,1109,1427,2060,2303
8600000US92802,ZCTA5 92802,33226,16463,7183,7873,6448,1425,205,1220,436,971,16763,5887,7704,6221,1483,648,835,1547,1625
8600000US92804,ZCTA5 92804,72844,35307,14852,16764,14347,2417,661,1756,952,2739,37537,13457,16797,13986,2811,931,1880,3781,3502
8600000US92805,ZCTA5 92805,57971,28628,13001,13360,10972,2388,617,1771,313,1954,29343,12056,13555,10592,2963,1187,1776,1274,2458
8600000US92806,ZCTA5 92806,31743,16136,6964,7517,6291,1226,298,928,276,1379,15607,5796,7145,6100,1045,441,604,1116,1550
8600000US92807,ZCTA5 92807,30344,14904,5066,8546,8037,509,104,405,379,913,15440,3389,8555,7951,604,175,429,1578,1918
8600000US92808,ZCTA5 92808,17097,8035,2290,5072,4777,295,42,253,42,631,9062,2651,4878,4665,213,62,151,489,1044
8600000US92821,ZCTA5 92821,31159,14766,5213,8327,7806,521,149,372,267,959,16393,4858,8381,7744,637,212,425,1257,1897
8600000US92823,ZCTA5 92823,3653,1763,538,1155,1139,16,0,16,5,65,1890,496,1169,1113,56,0,56,126,99
8600000US92831,ZCTA5 92831,31177,15775,8016,6308,5624,684,238,446,275,1176,15402,7059,6198,5509,689,281,408,887,1258
8600000US92832,ZCTA5 92832,20635,10387,4819,4705,4154,551,154,397,149,714,10248,3772,4677,4043,634,407,227,611,1188
8600000US92833,ZCTA5 92833,41863,20590,7646,11290,10388,902,228,674,490,1164,21273,6161,11463,10266,1197,323,874,1658,1991
8600000US92835,ZCTA5 92835,19958,9403,2883,5547,5244,303,67,236,341,632,10555,2634,5472,5125,347,111,236,1167,1282
8600000US92840,ZCTA5 92840,45463,22643,9365,11425,9395,2030,474,1556,605,1248,22820,7669,11257,9222,2035,617,1418,1852,2042
8600000US92841,ZCTA5 92841,27953,14075,5502,7015,5522,1493,239,1254,407,1151,13878,5009,6654,5437,1217,265,952,1097,1118
8600000US92843,ZCTA5 92843,38418,19145,7977,9329,7562,1767,261,1506,409,1430,19273,6681,9061,7330,1731,448,1283,1656,1875
8600000US92844,ZCTA5 92844,19661,9706,4004,4784,3926,858,118,740,144,774,9955,3445,4847,3899,948,199,749,818,845
8600000US92845,ZCTA5 92845,13160,6561,1984,3712,3498,214,49,165,368,497,6599,1356,3760,3439,321,117,204,724,759
8600000US92860,ZCTA5 92860,22562,12266,4187,6311,4922,1389,331,1058,428,1340,10296,2858,5336,4740,596,162,434,773,1329
8600000US92861,ZCTA5 92861,4978,2405,534,1588,1510,78,21,57,152,131,2573,508,1589,1554,35,8,27,322,154
8600000US92865,ZCTA5 92865,16776,8570,3058,4718,4154,564,207,357,128,666,8206,2466,4518,4059,459,122,337,555,667
8600000US92866,ZCTA5 92866,13127,5917,2505,2774,2557,217,10,207,152,486,7210,3146,2834,2488,346,84,262,408,822
8600000US92867,ZCTA5 92867,36016,17425,7219,8863,8334,529,96,433,348,995,18591,6806,8928,8310,618,200,418,1272,1585
8600000US92868,ZCTA5 92868,23052,12740,6727,4628,3547,1081,320,761,179,1206,10312,4406,4087,3464,623,336,287,716,1103
8600000US92869,ZCTA5 92869,30434,14976,5252,8517,7789,728,127,601,328,879,15458,4244,8341,7653,688,146,542,1115,1758
8600000US92870,ZCTA5 92870,43337,21026,7463,11568,10592,976,218,758,615,1380,22311,6753,11427,10359,1068,485,583,1812,2319
8600000US92879,ZCTA5 92879,37719,18992,7800,9374,7892,1482,435,1047,405,1413,18727,6780,8568,7561,1007,394,613,1234,2145
8600000US92880,ZCTA5 92880,52051,25284,8689,15473,13789,1684,458,1226,127,995,26767,7679,15214,13570,1644,456,1188,1593,2281
8600000US92881,ZCTA5 92881,27335,13375,5049,7440,7045,395,107,288,185,701,13960,4399,7314,6795,519,224,295,1055,1192
8600000US92882,ZCTA5 92882,58354,28789,10998,15394,13973,1421,353,1068,433,1964,29565,9519,15504,13679,1825,921,904,2154,2388
8600000US92883,ZCTA5 92883,27666,13433,4104,8152,7659,493,73,420,314,863,14233,3852,8194,7454,740,269,471,796,1391
8600000US92886,ZCTA5 92886,41025,19529,5187,12853,12231,622,128,494,424,1065,21496,4844,13109,12364,745,186,559,1625,1918
8600000US92887,ZCTA5 92887,16546,7997,2208,5299,5064,235,99,136,145,345,8549,2034,5188,5045,143,42,101,449,878
8600000US93001,ZCTA5 93001,26907,13703,5916,5992,5349,643,292,351,432,1363,13204,4079,5809,5279,530,207,323,797,2519
8600000US93003,ZCTA5 93003,42303,20664,7874,10054,9129,925,265,660,609,2127,21639,6474,9922,9020,902,475,427,2174,3069
8600000US93004,ZCTA5 93004,26073,12536,3908,7368,6798,570,196,374,323,937,13537,3779,7276,6646,630,210,420,1091,1391
8600000US93010,ZCTA5 93010,37666,19011,7023,10119,9467,652,114,538,514,1355,18655,4622,10174,9486,688,212,476,1735,2124
8600000US93012,ZCTA5 93012,31255,14316,4771,8276,7824,452,200,252,459,810,16939,5055,8297,7690,607,223,384,1626,1961
8600000US93013,ZCTA5 93013,13924,6926,2008,4033,3613,420,158,262,183,702,6998,1666,3808,3465,343,115,228,622,902
8600000US93015,ZCTA5 93015,14091,6556,2701,3416,3203,213,75,138,52,387,7535,2703,3437,3118,319,99,220,689,706
8600000US93021,ZCTA5 93021,30973,14936,4587,9321,8782,539,100,439,206,822,16037,4444,9372,8790,582,230,352,849,1372
8600000US93022,ZCTA5 93022,6058,3204,1171,1651,1508,143,40,103,89,293,2854,698,1602,1488,114,45,69,174,380
8600000US93023,ZCTA5 93023,17550,8237,2495,4403,3936,467,157,310,345,994,9313,2762,4211,3791,420,135,285,783,1557
8600000US93030,ZCTA5 93030,45303,22573,10583,10202,8505,1697,294,1403,507,1281,22730,8884,9943,8219,1724,719,1005,1563,2340
8600000US93033,ZCTA5 93033,63178,32679,16488,13958,11603,2355,518,1837,545,1688,30499,12279,13687,11178,2509,707,1802,2073,2460
8600000US93035,ZCTA5 93035,24895,12258,4931,5974,5345,629,230,399,262,1091,12637,3776,6071,5297,774,293,481,864,1926
8600000US93036,ZCTA5 93036,37042,18483,7905,8775,7809,966,245,721,398,1405,18559,6969,8759,7492,1267,627,640,910,1921
8600000US93040,ZCTA5 93040,1336,586,191,346,288,58,24,34,9,40,750,302,326,286,40,25,15,90,32
8600000US93041,ZCTA5 93041,19203,9966,4316,4882,3995,887,202,685,205,563,9237,2792,4547,3914,633,155,478,633,1265
8600000US93042,ZCTA5 93042,118,113,68,45,0,45,0,45,0,0,5,5,0,0,0,0,0,0,0
8600000US93043,ZCTA5 93043,90,52,25,27,4,23,0,23,0,0,38,16,22,3,19,0,19,0,0
8600000US93060,ZCTA5 93060,25899,12914,5133,6509,5706,803,166,637,319,953,12985,4428,6476,5549,927,263,664,975,1106
8600000US93063,ZCTA5 93063,47191,22934,8040,12363,11369,994,174,820,511,2020,24257,6493,12573,11423,1150,355,795,2069,3122
8600000US93064,ZCTA5 93064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US93065,ZCTA5 93065,58716,28564,9878,15695,14388,1307,471,836,681,2310,30152,8816,15363,14245,1118,495,623,2487,3486
8600000US93066,ZCTA5 93066,2780,1426,455,872,828,44,20,24,17,82,1354,318,876,784,92,36,56,90,70
8600000US93067,ZCTA5 93067,398,161,84,66,66,0,0,0,0,11,237,30,98,66,32,32,0,28,81
8600000US93101,ZCTA5 93101,26909,13220,6959,4874,4152,722,219,503,298,1089,13689,6330,4905,3954,951,391,560,632,1822
8600000US93103,ZCTA5 93103,17291,9288,4225,4039,3444,595,254,341,193,831,8003,2838,3679,3317,362,128,234,535,951
8600000US93105,ZCTA5 93105,24568,11688,3523,6660,6275,385,83,302,248,1257,12880,3501,6761,6354,407,167,240,1142,1476
8600000US93108,ZCTA5 93108,8973,4201,1294,2439,2215,224,89,135,112,356,4772,1264,2411,2198,213,50,163,571,526
8600000US93109,ZCTA5 93109,9760,5032,2400,2150,2015,135,61,74,118,364,4728,1417,2121,1945,176,76,100,559,631
8600000US93110,ZCTA5 93110,14498,7280,3098,3384,3124,260,21,239,232,566,7218,1846,3569,3047,522,157,365,632,1171
8600000US93111,ZCTA5 93111,14836,6852,2307,4063,3825,238,27,211,175,307,7984,2609,3971,3720,251,56,195,663,741
8600000US93117,ZCTA5 93117,52590,25554,17201,7095,6596,499,71,428,229,1029,27036,17822,6825,6318,507,217,290,825,1564
8600000US93201,ZCTA5 93201,1066,564,237,305,264,41,24,17,0,22,502,187,267,256,11,11,0,29,19
8600000US93202,ZCTA5 93202,3102,1654,717,797,752,45,19,26,23,117,1448,401,818,675,143,82,61,75,154
8600000US93203,ZCTA5 93203,15648,7936,3664,3947,3565,382,98,284,138,187,7712,3474,3792,3358,434,209,225,266,180
8600000US93204,ZCTA5 93204,9587,6324,3288,2244,1391,853,262,591,97,695,3263,1394,1579,1261,318,141,177,62,228
8600000US93205,ZCTA5 93205,1631,803,228,480,379,101,82,19,38,57,828,170,394,377,17,17,0,207,57
8600000US93206,ZCTA5 93206,1096,585,236,311,267,44,21,23,0,38,511,167,303,262,41,12,29,23,18
8600000US93207,ZCTA5 93207,219,114,35,72,66,6,6,0,2,5,105,6,65,65,0,0,0,17,17
8600000US93208,ZCTA5 93208,106,24,3,21,21,0,0,0,0,0,82,0,82,18,64,64,0,0,0
8600000US93210,ZCTA5 93210,14540,8898,4733,3160,2359,801,216,585,142,863,5642,2048,2716,2270,446,262,184,320,558
8600000US93212,ZCTA5 93212,19535,14023,7522,4276,2089,2187,693,1494,290,1935,5512,2045,2442,2047,395,265,130,460,565
8600000US93215,ZCTA5 93215,42973,24821,12088,10863,8416,2447,581,1866,435,1435,18152,6464,9158,7814,1344,808,536,1467,1063
8600000US93218,ZCTA5 93218,685,364,156,184,164,20,10,10,13,11,321,103,161,155,6,0,6,42,15
8600000US93219,ZCTA5 93219,7509,3911,1875,1832,1542,290,136,154,35,169,3598,1420,1874,1531,343,149,194,220,84
8600000US93220,ZCTA5 93220,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US93221,ZCTA5 93221,10944,5307,1970,2766,2649,117,22,95,187,384,5637,1341,2975,2615,360,165,195,673,648
8600000US93222,ZCTA5 93222,1396,714,234,404,365,39,24,15,65,11,682,63,368,350,18,10,8,126,125
8600000US93223,ZCTA5 93223,8181,3958,1814,1722,1493,229,26,203,112,310,4223,1895,1780,1440,340,53,287,302,246
8600000US93224,ZCTA5 93224,365,188,61,79,75,4,2,2,17,31,177,28,98,80,18,16,2,27,24
8600000US93225,ZCTA5 93225,4167,2103,597,994,865,129,102,27,128,384,2064,475,1029,853,176,122,54,191,369
8600000US93226,ZCTA5 93226,121,71,0,49,44,5,5,0,8,14,50,3,47,45,2,2,0,0,0
8600000US93230,ZCTA5 93230,51653,26133,9141,14014,12468,1546,566,980,653,2325,25520,7640,12862,11326,1536,650,886,2036,2982
8600000US93234,ZCTA5 93234,5017,2554,1181,1266,1015,251,45,206,32,75,2463,1053,1292,942,350,104,246,99,19
8600000US93235,ZCTA5 93235,3067,1613,613,852,774,78,21,57,0,148,1454,299,866,737,129,57,72,121,168
8600000US93238,ZCTA5 93238,601,358,105,98,77,21,0,21,53,102,243,0,108,108,0,0,0,86,49
8600000US93239,ZCTA5 93239,932,460,181,257,257,0,0,0,22,0,472,154,279,233,46,16,30,20,19
8600000US93240,ZCTA5 93240,5317,2523,684,1136,1038,98,74,24,168,535,2794,696,1103,1009,94,59,35,551,444
8600000US93241,ZCTA5 93241,11657,6205,2948,2982,2549,433,92,341,76,199,5452,2045,2911,2391,520,261,259,211,285
8600000US93242,ZCTA5 93242,2549,1269,401,748,685,63,58,5,53,67,1280,414,690,675,15,8,7,49,127
8600000US93243,ZCTA5 93243,1328,739,171,401,321,80,47,33,40,127,589,92,330,314,16,16,0,109,58
8600000US93244,ZCTA5 93244,272,165,26,109,98,11,0,11,22,8,107,6,97,97,0,0,0,4,0
8600000US93245,ZCTA5 93245,29133,15682,6468,8080,7212,868,294,574,279,855,13451,4317,7438,6445,993,265,728,753,943
8600000US93247,ZCTA5 93247,13582,7065,2681,3656,3025,631,315,316,175,553,6517,2109,3206,2846,360,171,189,597,605
8600000US93249,ZCTA5 93249,1312,706,306,375,286,89,33,56,16,9,606,239,339,277,62,23,39,13,15
8600000US93250,ZCTA5 93250,11455,6488,2718,3386,2532,854,268,586,87,297,4967,1744,2651,2356,295,96,199,238,334
8600000US93251,ZCTA5 93251,167,85,33,52,51,1,0,1,0,0,82,20,51,45,6,5,1,2,9
8600000US93252,ZCTA5 93252,2141,1531,600,718,288,430,55,375,37,176,610,129,284,264,20,0,20,75,122
8600000US93254,ZCTA5 93254,569,306,72,196,130,66,28,38,0,38,263,57,180,134,46,3,43,16,10
8600000US93255,ZCTA5 93255,671,291,69,92,92,0,0,0,54,76,380,169,132,98,34,34,0,63,16
8600000US93256,ZCTA5 93256,3609,1811,675,1053,957,96,0,96,0,83,1798,501,1129,940,189,42,147,127,41
8600000US93257,ZCTA5 93257,57298,28782,11658,13828,11919,1909,832,1077,1231,2065,28516,9757,13376,11437,1939,1086,853,2215,3168
8600000US93258,ZCTA5 93258,1703,985,562,386,301,85,33,52,16,21,718,334,327,296,31,31,0,31,26
8600000US93260,ZCTA5 93260,208,120,43,56,47,9,9,0,2,19,88,30,41,41,0,0,0,14,3
8600000US93261,ZCTA5 93261,1905,1029,485,502,452,50,15,35,17,25,876,328,491,428,63,41,22,25,32
8600000US93262,ZCTA5 93262,53,18,18,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0
8600000US93263,ZCTA5 93263,16327,8505,3675,4118,3707,411,88,323,271,441,7822,2782,4007,3492,515,214,301,479,554
8600000US93265,ZCTA5 93265,3048,1668,521,763,763,0,0,0,120,264,1380,230,868,779,89,69,20,166,116
8600000US93266,ZCTA5 93266,857,379,193,163,137,26,0,26,0,23,478,201,159,113,46,46,0,0,118
8600000US93267,ZCTA5 93267,4932,2404,875,1262,1011,251,175,76,95,172,2528,900,1211,981,230,189,41,228,189
8600000US93268,ZCTA5 93268,13623,7286,3121,3036,2709,327,129,198,160,969,6337,1947,2997,2636,361,272,89,772,621
8600000US93270,ZCTA5 93270,4200,2218,889,1131,993,138,56,82,64,134,1982,593,1175,972,203,61,142,162,52
8600000US93271,ZCTA5 93271,2204,1150,270,738,668,70,27,43,18,124,1054,181,683,657,26,9,17,84,106
8600000US93272,ZCTA5 93272,3148,1637,756,841,791,50,24,26,5,35,1511,516,893,770,123,96,27,57,45
8600000US93274,ZCTA5 93274,53126,25773,10670,12802,11854,948,385,563,501,1800,27353,9570,12927,11711,1216,568,648,1821,3035
8600000US93276,ZCTA5 93276,114,64,42,16,16,0,0,0,0,6,50,22,17,15,2,2,0,5,6
8600000US93277,ZCTA5 93277,40163,18992,7232,9505,8842,663,196,467,476,1779,21171,6284,9605,8530,1075,574,501,2185,3097
8600000US93280,ZCTA5 93280,21935,13601,6677,5572,3802,1770,365,1405,327,1025,8334,2998,4171,3539,632,235,397,626,539
8600000US93283,ZCTA5 93283,1982,1146,434,468,375,93,93,0,73,171,836,223,443,377,66,27,39,41,129
8600000US93285,ZCTA5 93285,2216,988,306,518,481,37,16,21,96,68,1228,333,403,366,37,0,37,177,315
8600000US93286,ZCTA5 93286,7234,3477,1311,1901,1748,153,106,47,72,193,3757,1125,1832,1708,124,45,79,354,446
8600000US93287,ZCTA5 93287,56,29,8,19,19,0,0,0,0,2,27,7,20,20,0,0,0,0,0
8600000US93291,ZCTA5 93291,43816,21898,8818,11112,10425,687,356,331,306,1662,21918,7270,11308,10124,1184,656,528,1368,1972
8600000US93292,ZCTA5 93292,30783,14802,5030,8494,7887,607,240,367,187,1091,15981,5194,8146,7549,597,211,386,839,1802
8600000US93301,ZCTA5 93301,9335,4330,2313,1447,1119,328,136,192,84,486,5005,2150,1392,1066,326,191,135,539,924
8600000US93304,ZCTA5 93304,36103,17484,8598,7222,6230,992,478,514,320,1344,18619,7392,7544,5875,1669,847,822,1550,2133
8600000US93305,ZCTA5 93305,26271,12680,5909,5363,4100,1263,440,823,351,1057,13591,6046,5069,3935,1134,492,642,954,1522
8600000US93306,ZCTA5 93306,53415,25438,9147,13389,12278,1111,521,590,463,2439,27977,9740,13240,11689,1551,821,730,2252,2745
8600000US93307,ZCTA5 93307,61905,30878,14417,14467,12566,1901,815,1086,484,1510,31027,12223,14332,11755,2577,1395,1182,1833,2639
8600000US93308,ZCTA5 93308,41864,21051,7839,9630,8370,1260,650,610,704,2878,20813,6403,9292,8226,1066,707,359,1877,3241
8600000US93309,ZCTA5 93309,46272,22591,10189,9541,8436,1105,376,729,642,2219,23681,9013,9593,8222,1371,610,761,1991,3084
8600000US93311,ZCTA5 93311,35522,17873,5773,10810,10172,638,253,385,286,1004,17649,4691,10555,10029,526,249,277,1024,1379
8600000US93312,ZCTA5 93312,46415,22746,7557,13226,12502,724,251,473,401,1562,23669,6143,13351,12182,1169,583,586,1670,2505
8600000US93313,ZCTA5 93313,41605,21029,8539,11077,10230,847,185,662,361,1052,20576,7206,10865,9859,1006,415,591,1024,1481
8600000US93314,ZCTA5 93314,22589,11316,2929,7289,6967,322,67,255,197,901,11273,2336,7598,6799,799,234,565,496,843
8600000US93401,ZCTA5 93401,25013,13050,6434,5349,4938,411,136,275,263,1004,11963,4208,5313,4842,471,170,301,872,1570
8600000US93402,ZCTA5 93402,13994,6930,1925,4176,3974,202,98,104,243,586,7064,1370,4198,3907,291,117,174,521,975
8600000US93405,ZCTA5 93405,33817,19488,14657,3365,2299,1066,328,738,240,1226,14329,10598,2494,2280,214,67,147,620,617
8600000US93410,ZCTA5 93410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US93420,ZCTA5 93420,25585,12324,3505,7610,7210,400,208,192,369,840,13261,2922,7608,7026,582,253,329,1033,1698
8600000US93422,ZCTA5 93422,27430,13712,4214,7798,7261,537,204,333,321,1379,13718,3600,7482,6974,508,261,247,1132,1504
8600000US93424,ZCTA5 93424,765,369,149,141,94,47,0,47,0,79,396,60,95,95,0,0,0,140,101
8600000US93426,ZCTA5 93426,1387,777,324,374,329,45,0,45,12,67,610,166,343,324,19,5,14,62,39
8600000US93427,ZCTA5 93427,5021,2472,469,1586,1383,203,40,163,15,402,2549,537,1367,1303,64,0,64,218,427
8600000US93428,ZCTA5 93428,5387,2535,576,1685,1638,47,0,47,103,171,2852,423,1702,1623,79,38,41,289,438
8600000US93429,ZCTA5 93429,144,47,0,47,47,0,0,0,0,0,97,30,50,50,0,0,0,8,9
8600000US93430,ZCTA5 93430,2584,1338,329,787,762,25,23,2,26,196,1246,222,726,700,26,0,26,98,200
8600000US93432,ZCTA5 93432,1241,535,12,482,470,12,0,12,14,27,706,158,456,445,11,0,11,66,26
8600000US93433,ZCTA5 93433,10970,5328,1567,2772,2565,207,85,122,186,803,5642,1422,2753,2455,298,197,101,531,936
8600000US93434,ZCTA5 93434,5506,2795,1295,1317,1141,176,38,138,95,88,2711,920,1364,1098,266,101,165,249,178
8600000US93436,ZCTA5 93436,43704,23720,9177,11481,9663,1818,505,1313,605,2457,19984,5374,10648,9198,1450,687,763,1585,2377
8600000US93437,ZCTA5 93437,2399,1488,586,832,801,31,7,24,0,70,911,130,773,750,23,12,11,0,8
8600000US93440,ZCTA5 93440,1311,699,219,369,369,0,0,0,73,38,612,158,398,397,1,0,1,42,14
8600000US93441,ZCTA5 93441,796,352,68,244,220,24,0,24,18,22,444,56,234,212,22,0,22,87,67
8600000US93442,ZCTA5 93442,9680,4691,1689,2307,2083,224,131,93,126,569,4989,1185,2158,2013,145,115,30,480,1166
8600000US93444,ZCTA5 93444,17983,8907,2572,5445,5005,440,119,321,287,603,9076,2120,5396,4849,547,416,131,755,805
8600000US93445,ZCTA5 93445,5797,2860,1077,1496,1393,103,25,78,18,269,2937,593,1505,1346,159,117,42,208,631
8600000US93446,ZCTA5 93446,36413,17751,5032,10666,9769,897,406,491,440,1613,18662,4350,10357,9581,776,333,443,1516,2439
8600000US93449,ZCTA5 93449,7498,3601,1172,1985,1740,245,65,180,126,318,3897,975,1744,1670,74,0,74,475,703
8600000US93450,ZCTA5 93450,532,277,135,109,94,15,0,15,27,6,255,115,120,88,32,20,12,13,7
8600000US93451,ZCTA5 93451,3622,1886,777,890,822,68,2,66,81,138,1736,466,930,802,128,49,79,108,232
8600000US93452,ZCTA5 93452,483,256,17,202,162,40,0,40,0,37,227,45,127,119,8,0,8,10,45
8600000US93453,ZCTA5 93453,2271,1135,362,665,665,0,0,0,0,108,1136,231,695,634,61,61,0,57,153
8600000US93454,ZCTA5 93454,30083,14785,5728,7742,6581,1161,314,847,272,1043,15298,5139,7257,6285,972,447,525,1295,1607
8600000US93455,ZCTA5 93455,37203,17749,5847,10196,9488,708,254,454,428,1278,19454,5252,10302,9271,1031,281,750,1444,2456
8600000US93458,ZCTA5 93458,40204,20475,9697,9356,7743,1613,399,1214,468,954,19729,8386,8756,7210,1546,700,846,1104,1483
8600000US93460,ZCTA5 93460,4401,2205,566,1426,1358,68,4,64,24,189,2196,427,1402,1334,68,5,63,177,190
8600000US93461,ZCTA5 93461,1135,561,195,264,254,10,0,10,12,90,574,119,345,254,91,29,62,25,85
8600000US93463,ZCTA5 93463,6938,3172,990,1891,1853,38,14,24,61,230,3766,977,1937,1827,110,60,50,380,472
8600000US93465,ZCTA5 93465,7352,3611,831,2381,2330,51,21,30,111,288,3741,690,2374,2309,65,34,31,355,322
8600000US93501,ZCTA5 93501,3962,1945,775,891,787,104,37,67,82,197,2017,860,838,747,91,64,27,72,247
8600000US93505,ZCTA5 93505,11214,6777,3051,2716,1865,851,171,680,199,811,4437,1330,2179,1806,373,149,224,341,587
8600000US93510,ZCTA5 93510,6579,3468,1126,1980,1788,192,53,139,125,237,3111,788,1871,1772,99,49,50,185,267
8600000US93512,ZCTA5 93512,320,196,22,53,51,2,0,2,5,116,124,18,70,69,1,1,0,29,7
8600000US93513,ZCTA5 93513,1315,629,182,340,252,88,30,58,70,37,686,147,309,248,61,32,29,96,134
8600000US93514,ZCTA5 93514,11866,5889,2116,3039,2780,259,99,160,162,572,5977,1556,2886,2703,183,108,75,765,770
8600000US93516,ZCTA5 93516,1912,985,463,372,299,73,49,24,11,139,927,335,348,277,71,31,40,71,173
8600000US93517,ZCTA5 93517,606,398,143,200,143,57,0,57,0,55,208,33,133,133,0,0,0,39,3
8600000US93518,ZCTA5 93518,729,355,70,230,196,34,26,8,15,40,374,45,195,189,6,6,0,53,81
8600000US93519,ZCTA5 93519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US93522,ZCTA5 93522,100,61,39,22,22,0,0,0,0,0,39,0,24,24,0,0,0,15,0
8600000US93523,ZCTA5 93523,2273,1182,202,858,813,45,12,33,16,106,1091,155,836,791,45,13,32,45,55
8600000US93524,ZCTA5 93524,165,157,146,11,0,11,0,11,0,0,8,8,0,0,0,0,0,0,0
8600000US93526,ZCTA5 93526,553,304,113,131,108,23,16,7,25,35,249,64,106,99,7,5,2,27,52
8600000US93527,ZCTA5 93527,1329,529,189,282,219,63,0,63,26,32,800,109,217,217,0,0,0,169,305
8600000US93528,ZCTA5 93528,92,50,26,0,0,0,0,0,0,24,42,0,8,0,8,0,8,0,34
8600000US93529,ZCTA5 93529,368,178,7,171,171,0,0,0,0,0,190,10,156,156,0,0,0,24,0
8600000US93530,ZCTA5 93530,10,5,0,5,0,5,0,5,0,0,5,0,0,0,0,0,0,5,0
8600000US93531,ZCTA5 93531,320,175,41,134,134,0,0,0,0,0,145,11,134,134,0,0,0,0,0
8600000US93532,ZCTA5 93532,2325,1310,533,580,504,76,42,34,82,115,1015,196,598,505,93,6,87,73,148
8600000US93534,ZCTA5 93534,29802,13254,6216,5762,5289,473,226,247,319,957,16548,7416,5982,5194,788,496,292,1392,1758
8600000US93535,ZCTA5 93535,54871,26568,13047,11768,10871,897,157,740,390,1363,28303,12339,12002,10558,1444,588,856,1803,2159
8600000US93536,ZCTA5 93536,56540,30265,13002,14494,12389,2105,670,1435,725,2044,26275,8195,13257,12274,983,471,512,1928,2895
8600000US93541,ZCTA5 93541,202,125,32,43,22,21,0,21,50,0,77,14,59,26,33,0,33,4,0
8600000US93543,ZCTA5 93543,11098,5723,2230,2966,2728,238,106,132,125,402,5375,1563,3129,2654,475,243,232,360,323
8600000US93544,ZCTA5 93544,1120,660,208,350,234,116,60,56,0,102,460,85,275,232,43,0,43,77,23
8600000US93545,ZCTA5 93545,1477,803,277,409,339,70,40,30,15,102,674,191,353,326,27,10,17,61,69
8600000US93546,ZCTA5 93546,7917,4069,2335,1224,1072,152,92,60,93,417,3848,1604,1468,1161,307,214,93,271,505
8600000US93549,ZCTA5 93549,286,169,39,87,87,0,0,0,13,30,117,29,80,80,0,0,0,8,0
8600000US93550,ZCTA5 93550,57157,27592,12841,12163,10433,1730,744,986,530,2058,29565,12542,12077,10111,1966,1018,948,2015,2931
8600000US93551,ZCTA5 93551,40118,19525,6495,11284,10369,915,401,514,280,1466,20593,5966,10944,10167,777,296,481,1467,2216
8600000US93552,ZCTA5 93552,30272,14886,6302,7427,6733,694,259,435,332,825,15386,5596,7607,6406,1201,568,633,1003,1180
